date,ticker,open,high,low,adjusted_close,volume,company,member_2025_01_01,member_2026_01_01
2025-09-29,CSCO,66.99652141286472,68.74760847518516,66.71951397230661,67.19438171386719,77209400,Cisco,True,True
2025-10-06,CSCO,67.7088306643407,70.05350618071499,67.08555637435832,67.21417236328125,114863200,Cisco,True,True
2025-10-13,CSCO,67.81765338965289,70.01392981853857,66.09623713614236,69.38076782226562,76027900,Cisco,True,True
2025-10-20,CSCO,69.37088879966996,70.47891865830219,69.1037690674016,69.87543487548828,70603700,Cisco,True,True
2025-10-27,CSCO,69.78639784046426,72.69499122528161,69.67757240444136,72.32894134521484,96014000,Cisco,True,True
2025-11-03,CSCO,73.81291963574058,74.04045825006207,69.78640096620624,70.31073760986328,93575500,Cisco,True,True
2025-11-10,CSCO,70.99336820227566,78.65067731417143,70.34041556007772,77.16670227050781,197663800,Cisco,True,True
2025-11-17,CSCO,77.05788043756431,79.2046959564067,74.51533671230835,75.28700256347656,131316000,Cisco,True,True
2025-11-24,CSCO,75.67282970475539,76.23673990272685,74.53511402873936,76.11802673339844,68803800,Cisco,True,True
2025-12-01,CSCO,75.85090920297675,77.35467480636854,74.84180949502986,77.13702392578125,71389100,Cisco,True,True
2025-12-08,CSCO,77.37445747100477,79.95657463746613,76.88969440598838,76.96884155273438,89819300,Cisco,True,True
2025-12-15,CSCO,77.37445114377053,78.32419418339602,75.10891520166822,77.58220672607422,165608900,Cisco,True,True
2025-12-22,CSCO,78.17579465343113,78.30441064247755,76.76107160912719,77.32498931884766,53991100,Cisco,True,True
2025-12-29,CSCO,77.6094608804576,77.87800998143071,75.20250514341136,75.63018798828125,61214300,Cisco,True,True
2026-01-05,CSCO,76.03797566455088,76.35625074602905,72.9447361594303,73.48182678222656,89989700,Cisco,True,True
2026-01-12,CSCO,72.5170563877774,75.64013280198225,72.40764862391934,74.7847671508789,100553200,Cisco,True,True
2026-01-19,CSCO,74.11837347696267,74.66541230466031,72.6165170377858,74.18799591064453,68215200,Cisco,True,True
2026-01-26,CSCO,76.05786786415268,79.05164766137666,75.23233930935162,77.89789581298828,105595300,Cisco,True,True
2026-02-02,CSCO,77.698981398528,84.54189947098847,77.57962539690706,84.36286926269531,151139500,Cisco,True,True
2026-02-09,CSCO,84.27335775782976,87.7147094530397,73.02430694126029,76.43582153320312,200463000,Cisco,True,True
2026-02-16,CSCO,76.53528139854686,78.90245944481099,76.06782079824936,78.77315521240234,93346300,Cisco,True,True
2026-02-23,CSCO,78.42504049634361,79.10137597513807,76.52533828819863,79.03175354003906,113798800,Cisco,True,True
2026-03-02,CSCO,78.32557902972029,80.73253468474893,77.15193830390265,78.21617126464844,103915600,Cisco,True,True
2026-03-09,CSCO,76.76404091766173,78.8328326387883,74.79470873176169,77.90784454345703,111461700,Cisco,True,True
2026-03-16,CSCO,78.49466608989525,79.61858091521542,76.29657759243611,77.23151397705078,157653600,Cisco,True,True
2026-03-23,CSCO,78.21617278563387,82.6620831435189,77.70891928209818,79.48927307128906,113953200,Cisco,True,True
2026-03-30,CSCO,79.86000061035156,80.38999938964844,76.30999755859375,79.0199966430664,83355900,Cisco,True,True
2026-04-06,CSCO,79.12000274658203,84.7699966430664,79.0199966430664,82.22000122070312,84621400,Cisco,True,True
2026-04-13,CSCO,82.04000091552734,86.37999725341797,80.87999725341797,86.25,87851600,Cisco,True,True
2026-04-20,CSCO,86.19999694824219,90.44999694824219,85.86000061035156,89.01000213623047,92461700,Cisco,True,True
2026-04-27,CSCO,89.27999877929688,92.91999816894531,85.77999877929688,91.8499984741211,83910100,Cisco,True,True
2026-05-04,CSCO,91.8499984741211,97.0199966430664,91.0,96.56999969482422,94882400,Cisco,True,True
2026-05-11,CSCO,96.3499984741211,119.36000061035156,95.33000183105469,118.20999908447266,215356800,Cisco,True,True
2026-05-18,CSCO,118.80000305175781,120.79000091552734,113.56999969482422,120.41000366210938,128381600,Cisco,True,True
2026-05-25,CSCO,120.54000091552734,121.43000030517578,116.7699966430664,120.41999816894531,111122900,Cisco,True,True
2026-06-01,CSCO,119.80000305175781,130.3699951171875,118.30000305175781,121.63999938964844,136899600,Cisco,True,True
2026-06-08,CSCO,123.55999755859375,126.44000244140625,116.5,121.0999984741211,109621100,Cisco,True,True
2026-06-15,CSCO,122.55999755859375,122.58999633789062,116.94000244140625,119.54000091552734,110548700,Cisco,True,True
2026-06-22,CSCO,119.5999984741211,122.88999938964844,112.86000061035156,113.7699966430664,143141500,Cisco,True,True
2026-06-29,CSCO,114.9800033569336,119.0999984741211,114.7300033569336,116.44499969482422,60908120,Cisco,True,True
2024-01-01,CVX,134.85808884284373,138.77822570617923,133.68023819652234,135.22671508789062,34810700,Chevron,True,True
2024-01-08,CVX,133.44646620883407,134.8221092011523,129.5712879939122,132.41249084472656,48312700,Chevron,True,True
2024-01-15,CVX,131.72915185579967,131.79209640421817,125.53425860677277,127.88994598388672,39927700,Chevron,True,True
2024-01-22,CVX,127.59323761778712,134.20171555548558,126.70311005191824,134.0938262939453,42977300,Chevron,True,True
2024-01-29,CVX,134.04885664511946,137.9060620550737,131.73814159769864,136.88107299804688,52305900,Chevron,True,True
2024-02-05,CVX,136.32361160352164,139.65034319093374,135.5773456037143,135.8021240234375,39159500,Chevron,True,True
2024-02-12,CVX,137.81115542718206,141.5832011674525,135.97513756087636,140.54702758789062,36215700,Chevron,True,True
2024-02-19,CVX,141.3105218193914,142.36487778207245,139.29270791012212,140.5742950439453,29043300,Chevron,True,True
2024-02-26,CVX,140.46521228371765,141.38323507587907,136.24780237315457,138.8927764892578,45504000,Chevron,True,True
2024-03-04,CVX,138.6110076359099,138.69280752494964,134.22089995928184,136.22962951660156,50448500,Chevron,True,True
2024-03-11,CVX,136.79315247752993,142.73751326684547,135.9660277618752,141.3832244873047,51510000,Chevron,True,True
2024-03-18,CVX,141.81951742369534,142.55574419914143,140.11983270166107,140.5742950439453,37302300,Chevron,True,True
2024-03-25,CVX,141.31958567130167,143.7827773132752,140.56517662773174,143.37376403808594,28485100,Chevron,True,True
2024-04-01,CVX,143.85551184142656,147.40031251756338,142.64664036236198,146.88223266601562,39623300,Chevron,True,True
2024-04-08,CVX,146.92764611561216,148.9454597008114,143.64642797653488,144.48265075683594,40108700,Chevron,True,True
2024-04-15,CVX,145.37341473660197,146.1096415042877,141.265071322312,145.42794799804688,32226600,Chevron,True,True
2024-04-22,CVX,145.3825094801696,151.77224929684135,144.01003811478336,150.78152465820312,39426100,Chevron,True,True
2024-04-29,CVX,150.79971476750342,151.89042173828582,142.73754247434746,145.6551971435547,42796600,Chevron,True,True
2024-05-06,CVX,146.09147318522238,151.26325730261675,146.09147318522238,150.71791076660156,34180800,Chevron,True,True
2024-05-13,CVX,152.84577892124136,153.24057048412246,147.0525514069109,149.34780883789062,31282700,Chevron,True,True
2024-05-20,CVX,149.3937068426754,149.6507745371001,143.52702980002215,144.8307342529297,27153700,Chevron,True,True
2024-05-27,CVX,145.17042503740728,149.2651701064413,143.6280189007125,149.0081024169922,29541700,Chevron,True,True
2024-06-03,CVX,148.2644406025247,148.4388683837757,140.8278015972358,143.29750061035156,33531700,Chevron,True,True
2024-06-10,CVX,143.6004625680118,145.2438604189421,139.5240838872312,140.074951171875,34546200,Chevron,True,True
2024-06-17,CVX,140.01069382877887,144.7572841942054,139.48736844549128,142.56301879882812,42890100,Chevron,True,True
2024-06-24,CVX,143.47193983096145,146.47412613793472,142.89353053827023,143.60964965820312,39446900,Chevron,True,True
2024-07-01,CVX,144.2890692169567,145.70294165700957,141.0940607263637,141.67247009277344,22248200,Chevron,True,True
2024-07-08,CVX,140.76354225228914,143.84835452340772,139.82707337904907,142.84762573242188,30477700,Chevron,True,True
2024-07-15,CVX,144.09626504108053,150.82596180525172,143.3617798290943,146.1160888671875,32887400,Chevron,True,True
2024-07-22,CVX,145.26224418597673,146.01508129076765,140.8553473965799,144.91336059570312,28452300,Chevron,True,True
2024-07-29,CVX,145.2897809359744,148.4480570884618,134.9794895036453,136.38418579101562,46990600,Chevron,True,True
2024-08-05,CVX,133.60233130718498,134.14400862913794,130.62767301536465,133.11573791503906,46782000,Chevron,True,True
2024-08-12,CVX,133.8961204910535,135.53034249469695,128.24979338970692,135.20901489257812,35289800,Chevron,True,True
2024-08-19,CVX,135.55250585595687,137.48353435394944,134.19708151714656,137.0471954345703,28301100,Chevron,True,True
2024-08-26,CVX,138.3005265616163,139.3403058002832,135.0233520570975,137.35357666015625,27376200,Chevron,True,True
2024-09-02,CVX,135.12544643491157,135.3296907670341,127.9954946724685,128.63607788085938,34972900,Chevron,True,True
2024-09-09,CVX,128.71036969963583,131.8482929538814,125.6745686272127,130.53927612304688,40121000,Chevron,True,True
2024-09-16,CVX,131.5419192965646,136.26736128937915,130.96632930246415,135.2461395263672,50793700,Chevron,True,True
2024-09-23,CVX,135.77532558776855,138.42120939379905,130.5578441051169,135.06976318359375,36958600,Chevron,True,True
2024-09-30,CVX,134.95834006853224,141.57768144561078,133.9464111878584,139.94374084472656,39531900,Chevron,True,True
2024-10-07,CVX,140.64929942285258,141.80977219036785,136.80581418347904,140.5750274658203,26234300,Chevron,True,True
2024-10-14,CVX,139.7395256330301,141.02067823710837,136.99151923968944,139.9530487060547,27024300,Chevron,True,True
2024-10-21,CVX,141.11350046198285,141.55911807592912,138.59758905626393,140.00872802734375,27053200,Chevron,True,True
2024-10-28,CVX,137.63208237253573,144.7620208856797,137.08434257775625,142.10687255859375,40819600,Chevron,True,True
2024-11-04,CVX,143.36015973230892,147.25006665111087,141.6240970339702,145.6903839111328,38412500,Chevron,True,True
2024-11-11,CVX,145.88538248880914,150.75009044720855,143.4623142769211,149.8588409423828,41411600,Chevron,True,True
2024-11-18,CVX,150.5809585196969,152.54105852373044,148.8834549606806,152.2690887451172,32075200,Chevron,True,True
2024-11-25,CVX,152.0721267626037,154.44488229486774,149.8963257096139,151.8657989501953,30823400,Chevron,True,True
2024-12-02,CVX,152.2034186340334,153.05686415792553,145.52594225024356,145.5915985107422,36052500,Chevron,True,True
2024-12-09,CVX,147.2422178884144,150.13079305213967,143.55648006760384,144.30674743652344,45733100,Chevron,True,True
2024-12-16,CVX,144.3255056091812,144.3255056091812,131.8146100089035,133.97166442871094,82798500,Chevron,True,True
2024-12-23,CVX,133.6246524075347,136.65391341443402,132.74307251378357,135.05018615722656,21501700,Chevron,True,True
2024-12-30,CVX,134.8532567486147,139.2705303721617,133.50276665668065,138.6609344482422,25311900,Chevron,True,True
2025-01-06,CVX,139.1767239149732,144.74754678453837,137.74181672862264,143.62213134765625,32340300,Chevron,True,True
2025-01-13,CVX,144.5224779787304,151.71577517252598,144.42868739261345,151.43441772460938,41343600,Chevron,True,True
2025-01-20,CVX,151.13427118369563,151.3687332949396,145.61973205833075,145.97610473632812,31347200,Chevron,True,True
2025-01-27,CVX,146.61385540981945,149.04287955200445,139.4111716019972,139.91761779785156,42855700,Chevron,True,True
2025-02-03,CVX,139.73943792226115,145.61036486039336,138.61402249235653,143.1344451904297,33742200,Chevron,True,True
2025-02-10,CVX,146.30560333978707,150.4968844302942,145.38581341455335,147.30126953125,32024300,Chevron,True,True
2025-02-17,CVX,147.30129186558466,150.72447820571867,146.7702736747318,148.79953002929688,23873300,Chevron,True,True
2025-02-24,CVX,148.96070704905986,150.76239215802406,146.40991021299857,150.41152954101562,35086800,Chevron,True,True
2025-03-03,CVX,151.20807932011346,151.80546748660913,140.09457875823375,148.24952697753906,43051700,Chevron,True,True
2025-03-10,CVX,149.05556432330576,152.07099530155287,144.05827792711332,148.8943634033203,47621100,Chevron,True,True
2025-03-17,CVX,149.08399208431868,156.75533759147945,148.64779034944758,156.2243194580078,59580000,Chevron,True,True
2025-03-24,CVX,156.16744958914538,160.21648515341545,155.81660137155447,157.4949951171875,37799000,Chevron,True,True
2025-03-31,CVX,157.5898007229032,160.17852132195932,135.36279994415335,135.86537170410156,59974500,Chevron,True,True
2025-04-07,CVX,131.55083603590165,139.83855365280542,125.2070355504057,128.61126708984375,85783800,Chevron,True,True
2025-04-14,CVX,131.31376988436057,132.9827005926791,127.16044111970258,130.73533630371094,36034600,Chevron,True,True
2025-04-21,CVX,128.98107550810093,132.186153314447,125.48202780503848,131.5508270263672,42578500,Chevron,True,True
2025-04-28,CVX,131.7784274894213,133.19132652601215,127.19837394925776,131.33274841308594,50510300,Chevron,True,True
2025-05-05,CVX,129.69226492585423,132.1577083045598,127.6535170407313,131.32325744628906,42638300,Chevron,True,True
2025-05-12,CVX,135.0783390976019,136.27314450324346,132.29047910998574,134.7464599609375,38764100,Chevron,True,True
2025-05-19,CVX,133.86343274986174,133.91142572396146,128.39257054668445,131.05120849609375,39194200,Chevron,True,True
2025-05-26,CVX,131.85744514125068,133.21075320598104,129.7746790592259,131.20477294921875,35638400,Chevron,True,True
2025-06-02,CVX,132.9228411172306,134.97681459963653,130.94563882418896,134.57369995117188,39719600,Chevron,True,True
2025-06-09,CVX,134.90002215028042,141.6666215611068,134.07459277378328,140.0445556640625,47405100,Chevron,True,True
2025-06-16,CVX,139.87177690756005,144.13329512042336,137.96178254626795,143.53822326660156,54983200,Chevron,True,True
2025-06-23,CVX,146.00490891756561,146.03370177307093,136.78122163877475,138.009765625,45334300,Chevron,True,True
2025-06-30,CVX,137.2899143505961,142.99113404229232,136.67564236015002,142.40565490722656,28890500,Chevron,True,True
2025-07-07,CVX,141.47463751393968,149.62335189231518,139.7278076062279,149.06666564941406,49767200,Chevron,True,True
2025-07-14,CVX,148.67316291672603,149.6425712598445,140.63963356422383,144.00852966308594,80118200,Chevron,True,True
2025-07-21,CVX,145.12189532581675,149.92089989773794,142.51123566705965,148.61557006835938,80918000,Chevron,True,True
2025-07-28,CVX,149.15303050996698,150.89028216748227,144.30604844469505,145.31382751464844,45336700,Chevron,True,True
2025-08-04,CVX,145.16988618661674,149.48899023844996,143.79737792882594,148.7787322998047,39404800,Chevron,True,True
2025-08-11,CVX,149.09544010648762,152.16679947680586,146.8399172051055,150.25680541992188,38347500,Chevron,True,True
2025-08-18,CVX,151.5218997090665,154.10337977997085,147.36822312218428,153.51138305664062,41436000,Chevron,True,True
2025-08-25,CVX,153.23964751590648,156.34521282057355,151.92950103590584,155.85997009277344,38219800,Chevron,True,True
2025-09-01,CVX,155.74348893852613,157.08276349562618,148.9598056401038,149.12478637695312,36758100,Chevron,True,True
2025-09-08,CVX,149.3674111148114,155.06415566064194,148.36781233984973,152.47296142578125,36635700,Chevron,True,True
2025-09-15,CVX,152.7349992387554,155.92788973604044,150.95900915360335,151.5995330810547,41756500,Chevron,True,True
2025-09-22,CVX,151.0269406549213,156.53930569906524,150.5708113097596,155.43295288085938,32036800,Chevron,True,True
2025-09-29,CVX,154.43334618885257,154.43334618885257,147.7369880547136,149.01803588867188,37650900,Chevron,True,True
2025-10-06,CVX,149.42564794728005,150.39613341043915,144.4955800174199,144.50527954101562,29911700,Chevron,True,True
2025-10-13,CVX,145.57282308825805,149.6585735053125,145.01963925247466,148.56192016601562,31235400,Chevron,True,True
2025-10-20,CVX,148.90156561348277,153.90927375750246,148.65894426706825,150.9687042236328,32808900,Chevron,True,True
2025-10-27,CVX,151.20164156909289,154.4818724396216,148.71720109611255,153.06497192382812,37402600,Chevron,True,True
2025-11-03,CVX,152.76413146484086,153.06497961103906,147.65936807847353,150.44467163085938,37685900,Chevron,True,True
2025-11-10,CVX,150.8328457539723,153.327000450198,147.59142792880755,152.96791076660156,42952600,Chevron,True,True
2025-11-17,CVX,154.7744716783337,154.94129501450638,145.9719914022551,147.17901611328125,43970100,Chevron,True,True
2025-11-24,CVX,147.02200850280113,148.69025675777766,144.98085223567196,148.3075408935547,37056500,Chevron,True,True
2025-12-01,CVX,148.91595637003581,151.07486674604007,146.4724535734548,147.19863891601562,45380000,Chevron,True,True
2025-12-08,CVX,146.46264218959902,149.10240677964813,144.90234024843153,147.18882751464844,44392500,Chevron,True,True
2025-12-15,CVX,147.04161028735115,147.2967641552258,143.7541832965917,144.9906463623047,56299000,Chevron,True,True
2025-12-22,CVX,146.0308528398646,148.31734003890773,145.92290657814775,147.21826171875,18741800,Chevron,True,True
2025-12-29,CVX,148.17996611941868,152.9884490966797,147.28695743186958,152.9884490966797,22554800,Chevron,True,True
2026-01-05,CVX,162.65450900462452,162.65450900462452,152.00713394903167,159.08248901367188,94676900,Chevron,True,True
2026-01-12,CVX,159.66145624515076,166.20688735013766,157.70863052484657,163.15496826171875,56123500,Chevron,True,True
2026-01-19,CVX,163.59657642517192,165.33350961025587,162.0656979786174,163.60638427734375,39387100,Chevron,True,True
2026-01-26,CVX,165.18632599239942,173.98880641583827,163.53769333434076,173.5962677001953,67630900,Chevron,True,True
2026-02-02,CVX,170.20087585728754,179.17998652004596,169.4256213347568,177.4822998046875,69207100,Chevron,True,True
2026-02-09,CVX,177.62950658812176,183.03661307762965,176.5893052233816,180.30853271484375,48690000,Chevron,True,True
2026-02-16,CVX,181.63636356753264,186.19460467811328,177.11775276213118,182.26063537597656,40501900,Chevron,True,True
2026-02-23,CVX,182.9939291801477,185.84779507493005,180.11033677565302,185.06495666503906,43109000,Chevron,True,True
2026-03-02,CVX,188.60255470123425,190.6636783041667,182.4786369093957,188.21609497070312,67508000,Chevron,True,True
2026-03-09,CVX,189.26647618894043,197.074961825179,183.95512316332886,195.03366088867188,79527600,Chevron,True,True
2026-03-16,CVX,194.81564893571826,203.218679552934,193.80490230251596,199.89907836914062,92775400,Chevron,True,True
2026-03-23,CVX,196.8272248395277,210.531704590903,195.57865101209921,209.23358154296875,66289600,Chevron,True,True
2026-03-30,CVX,211.32443533285127,212.76128715114575,193.14098999143948,197.1641387939453,62392800,Chevron,True,True
2026-04-06,CVX,196.6984049204273,202.76285468199697,184.77759096031454,186.83871459960938,59899100,Chevron,True,True
2026-04-13,CVX,189.71238290925945,190.86185829411272,176.12682432963925,182.32009887695312,56506600,Chevron,True,True
2026-04-20,CVX,182.82545959469343,187.7008033694494,180.68506034129848,183.52902221679688,44479800,Chevron,True,True
2026-04-27,CVX,184.50013646093873,192.36807520486056,182.00300382194268,188.89984130859375,52420600,Chevron,True,True
2026-05-04,CVX,189.1178423606782,191.95188546930947,177.90057596194325,179.9716033935547,50202200,Chevron,True,True
2026-05-11,CVX,181.33908014497047,189.76193359432702,181.33908014497047,189.36557006835938,46025100,Chevron,True,True
2026-05-18,CVX,191.1699981689453,198.8699951171875,189.0,191.42999267578125,52514600,Chevron,True,True
2026-05-25,CVX,190.0,190.49000549316406,180.39999389648438,182.4600067138672,46319300,Chevron,True,True
2026-06-01,CVX,184.3800048828125,191.47999572753906,184.02000427246094,187.30999755859375,34858100,Chevron,True,True
2026-06-08,CVX,188.6999969482422,192.69000244140625,184.36000061035156,187.22000122070312,42602200,Chevron,True,True
2026-06-15,CVX,178.89999389648438,181.6699981689453,172.22999572753906,173.6300048828125,44424500,Chevron,True,True
2026-06-22,CVX,174.0800018310547,176.39999389648438,169.27000427246094,171.05999755859375,49355200,Chevron,True,True
2026-06-29,CVX,171.3699951171875,171.60000610351562,164.77999877929688,166.6699981689453,31427393,Chevron,True,True
2024-01-01,DIS,87.64234320741714,89.56833806534219,87.28244043721976,88.42052459716797,43696900,Walt Disney,True,True
2024-01-08,DIS,89.05280071018066,89.43216211668786,86.27081211493568,87.88552856445312,59012000,Walt Disney,True,True
2024-01-15,DIS,87.82716680898416,91.20251704652814,87.0198048804357,90.5216064453125,64509400,Walt Disney,True,True
2024-01-22,DIS,90.3367946080914,93.27441502796219,90.3367946080914,92.75887298583984,53608100,Walt Disney,True,True
2024-01-29,DIS,92.8172352311875,95.25877225885333,92.40869331553324,94.4805908203125,49960200,Walt Disney,True,True
2024-02-05,DIS,94.06232098491179,109.69398093554292,93.85805002406805,105.43345642089844,139088600,Walt Disney,True,True
2024-02-12,DIS,104.9373693177247,109.83989481734976,104.88873761366183,108.55590057373047,58168100,Walt Disney,True,True
2024-02-19,DIS,107.82634721873472,108.09870848181886,102.9432808360272,104.80117797851562,41188600,Walt Disney,True,True
2024-02-26,DIS,104.5871907843184,109.67453617096386,104.45101013576931,108.89635467529297,45962900,Walt Disney,True,True
2024-03-04,DIS,109.59670395116513,112.04797018612541,106.22135378984416,107.31080627441406,59850900,Walt Disney,True,True
2024-03-11,DIS,107.08708900595356,111.01689145864297,106.52291521394535,108.89635467529297,50031900,Walt Disney,True,True
2024-03-18,DIS,109.22707644368238,114.45060209798302,109.22707644368238,112.70942687988281,52018400,Walt Disney,True,True
2024-03-25,DIS,113.7794156588136,120.36474740217933,113.68214483865859,119.02239227294922,50123800,Walt Disney,True,True
2024-04-01,DIS,118.73057642092283,120.3161197862858,113.12769683992263,115.15095520019531,69886500,Walt Disney,True,True
2024-04-08,DIS,114.80076809912927,115.28712961143437,110.6277928542847,110.90015411376953,39178000,Walt Disney,True,True
2024-04-15,DIS,111.74642343703074,112.39815353310125,108.05008022952295,109.53834533691406,43979100,Walt Disney,True,True
2024-04-22,DIS,110.01498551436914,111.12388929890156,107.37890669876747,109.65508270263672,34248900,Walt Disney,True,True
2024-04-29,DIS,109.95661666684778,110.99743005436139,107.20380859905332,110.55970764160156,35857100,Walt Disney,True,True
2024-05-06,DIS,111.66860171796931,113.7502283134983,101.36746144115837,102.90436553955078,117606500,Walt Disney,True,True
2024-05-13,DIS,102.70983095935458,103.73119320666201,98.6243968127018,100.43366241455078,58523100,Walt Disney,True,True
2024-05-20,DIS,100.51147358320188,100.99783510358363,97.53493603198982,98.98429870605469,39146600,Walt Disney,True,True
2024-05-27,DIS,98.59521383641075,101.24102185116658,98.02130334934955,101.0756607055664,37225800,Walt Disney,True,True
2024-06-03,DIS,101.32856865866137,101.37720778463088,97.8073156086128,98.77030944824219,41317100,Walt Disney,True,True
2024-06-10,DIS,98.48821025029787,100.07374617328094,96.54276412189692,97.24312591552734,43050100,Walt Disney,True,True
2024-06-17,DIS,98.22558613374639,99.74303186028749,97.64194631157956,99.48039245605469,39457900,Walt Disney,True,True
2024-06-24,DIS,99.46093201017754,100.85192627059438,95.69649112942453,96.58167266845703,57616600,Walt Disney,True,True
2024-07-01,DIS,96.68868186525252,97.0194041715404,94.30550571294778,95.317138671875,42220100,Walt Disney,True,True
2024-07-08,DIS,95.46371645493622,96.05004138865955,93.95881106987983,94.91647338867188,38861400,Walt Disney,True,True
2024-07-15,DIS,95.11192790628085,96.47025030688555,93.26500011105502,93.55815887451172,44459700,Walt Disney,True,True
2024-07-22,DIS,92.94252181057888,92.9913853338548,87.17697647378529,87.88056945800781,69747400,Walt Disney,True,True
2024-07-29,DIS,88.33007529972217,92.67865996811393,86.97175301204358,87.52876281738281,57859900,Walt Disney,True,True
2024-08-05,DIS,84.90984205271451,89.81544422641403,81.99775817286066,84.2453384399414,109301500,Walt Disney,True,True
2024-08-12,DIS,83.90331572459971,87.62648630224008,83.36584682903617,87.26492309570312,58523600,Walt Disney,True,True
2024-08-19,DIS,87.37242172862572,89.29752075348404,87.27469468362051,88.49620819091797,41206800,Walt Disney,True,True
2024-08-26,DIS,88.84799957008697,89.70794980132779,86.73722822768732,88.32030487060547,38436300,Walt Disney,True,True
2024-09-02,DIS,87.5678531986954,88.42779594813958,85.72092553469493,85.9359130859375,28808300,Walt Disney,True,True
2024-09-09,DIS,86.20953213721869,88.65255897195952,84.61667386943088,88.48643493652344,40645000,Walt Disney,True,True
2024-09-16,DIS,89.02390008767073,93.11841561959808,88.87731698035448,91.61351013183594,57675400,Walt Disney,True,True
2024-09-23,DIS,91.5646517684242,94.69173089704488,90.05975365142264,93.82201385498047,43824200,Walt Disney,True,True
2024-09-30,DIS,94.64285307788377,95.34644596193642,91.00762814729556,92.98159790039062,36714900,Walt Disney,True,True
2024-10-07,DIS,92.92296176924121,92.97182528639108,89.37568961662467,91.9848403930664,44694300,Walt Disney,True,True
2024-10-14,DIS,92.03370522730563,95.3171338186694,91.49623635306934,95.06305694580078,40886300,Walt Disney,True,True
2024-10-21,DIS,94.98487959271142,95.22918227423129,92.84479317235524,92.86433410644531,30576100,Walt Disney,True,True
2024-10-28,DIS,93.05000565219014,94.50604753276262,92.66889406905725,93.62655639648438,38791600,Walt Disney,True,True
2024-11-04,DIS,93.64610025074184,97.28132513429136,92.86432873290457,96.76339721679688,39762000,Walt Disney,True,True
2024-11-11,DIS,96.74386237495331,112.56490649658528,96.74386237495331,112.45741271972656,115689500,Walt Disney,True,True
2024-11-18,DIS,110.74729849400191,113.68869754745644,108.29449737064105,113.0144271850586,56071300,Walt Disney,True,True
2024-11-25,DIS,113.04373024402615,115.50629784415698,112.31082224385885,114.79293823242188,30443500,Walt Disney,True,True
2024-12-02,DIS,115.09588342568036,115.92651108999856,112.81898053972252,114.06981658935547,42082200,Walt Disney,True,True
2024-12-09,DIS,113.73755280797508,114.50955015585144,110.71797532279346,110.7570571899414,34768900,Walt Disney,True,True
2024-12-16,DIS,110.91410900683984,113.9765189602561,108.39154948206746,109.9620132446289,62483700,Walt Disney,True,True
2024-12-23,DIS,109.54977292715209,111.22820685229485,108.27376684932877,109.49088287353516,17817400,Walt Disney,True,True
2024-12-30,DIS,108.39155750929264,110.12888153716548,107.80263449078807,109.10808563232422,21555000,Walt Disney,True,True
2025-01-06,DIS,109.41236175738179,111.64045623284049,105.63343091318198,106.64441680908203,30794000,Walt Disney,True,True
2025-01-13,DIS,105.9377080585058,107.57687953983383,104.20038398635242,105.04450225830078,33505800,Walt Disney,True,True
2025-01-20,DIS,105.12301354694166,111.29690580533445,104.82855581306283,110.08961486816406,33338200,Walt Disney,True,True
2025-01-27,DIS,109.61847597536405,113.05386874815574,109.40253580290438,110.9729995727539,38330400,Walt Disney,True,True
2025-02-03,DIS,109.29457445082438,116.40092825764076,107.13518753078661,108.8136215209961,66841900,Walt Disney,True,True
2025-02-10,DIS,109.08844903090872,109.32401673716325,105.70213610746127,108.34247589111328,34735100,Walt Disney,True,True
2025-02-17,DIS,107.75354912704475,109.69700322948088,105.92788261791333,106.65422821044922,31867200,Walt Disney,True,True
2025-02-24,DIS,106.83089938654525,111.88583611351562,106.64441172273666,111.69934844970703,44678000,Walt Disney,True,True
2025-03-03,DIS,111.96435702178013,113.41704067824081,101.40297608061152,103.56237030029297,54833500,Walt Disney,True,True
2025-03-10,DIS,102.50230544717174,102.86547823694107,94.15920869571288,96.81918334960938,61004200,Walt Disney,True,True
2025-03-17,DIS,96.91734333106187,99.09636525892448,95.9456199673208,97.62405395507812,46600100,Walt Disney,True,True
2025-03-24,DIS,98.3700187775957,100.38217289589163,95.93579433318747,96.25970458984375,36182100,Walt Disney,True,True
2025-03-31,DIS,95.04260203798324,97.02531125449231,81.54641538808121,81.98810577392578,69210900,Walt Disney,True,True
2025-04-07,DIS,79.49499470189446,90.54714723644076,78.62142390758724,83.32300567626953,86853900,Walt Disney,True,True
2025-04-14,DIS,84.24564444849511,84.85419492138445,80.49615907953311,83.24446868896484,43637000,Walt Disney,True,True
2025-04-21,DIS,83.34263318266781,88.67239255428538,81.44825913321196,88.6135025024414,53894000,Walt Disney,True,True
2025-04-28,DIS,88.78036306786606,91.46979027293553,86.9252515402554,90.78270721435547,38711100,Walt Disney,True,True
2025-05-05,DIS,88.0442078541299,104.22982123819291,87.95587277554651,103.98443603515625,87929300,Walt Disney,True,True
2025-05-12,DIS,107.84189704793755,111.34599762066989,106.65423350526181,111.32636260986328,67078900,Walt Disney,True,True
2025-05-19,DIS,110.05035575911336,111.30672676858647,106.77200563574264,107.69465637207031,39783400,Walt Disney,True,True
2025-05-26,DIS,108.98047010321893,111.25764438189157,108.11671692460578,110.953369140625,38552200,Walt Disney,True,True
2025-06-02,DIS,110.60001961483816,112.57291875479979,109.77552143409035,111.79750061035156,37238400,Walt Disney,True,True
